benchmark_id,benchmark_text,rank,similarity,corpus_file,corpus_source,corpus_text
murder_mysteries_4,,80,0.43790915608406067,,unknown,
murder_mysteries_4,,81,0.43790915608406067,,unknown,
murder_mysteries_4,,82,0.43790915608406067,,unknown,
murder_mysteries_4,,83,0.43790915608406067,,unknown,
murder_mysteries_4,,84,0.43790915608406067,,unknown,
murder_mysteries_4,,85,0.43790915608406067,,unknown,
murder_mysteries_4,,86,0.43790915608406067,,unknown,
murder_mysteries_4,,87,0.43790915608406067,,unknown,
murder_mysteries_4,,88,0.43790915608406067,,unknown,
murder_mysteries_4,,89,0.4378761947154999,,unknown,
murder_mysteries_4,,90,0.4373689293861389,,unknown,
murder_mysteries_4,,91,0.4367941915988922,,unknown,
murder_mysteries_4,,92,0.43586465716362,,unknown,
murder_mysteries_4,,93,0.43522506952285767,,unknown,
murder_mysteries_4,,94,0.43513190746307373,,unknown,
